id,nombre,tipo,costo
x2609,Variable_2609,demografico,0
x2610,Variable_2610,signo,5
x2611,Variable_2611,embedding,1
x2612,Variable_2612,vital,2
x2613,Variable_2613,vital,2
x2614,Variable_2614,sintoma,1
x2615,Variable_2615,signo,5
x2616,Variable_2616,signo,5
x2617,Variable_2617,sintoma,1
x2618,Variable_2618,demografico,0
x2619,Variable_2619,sintoma,1
x2620,Variable_2620,demografico,0
x2621,Variable_2621,signo,5
x2622,Variable_2622,vital,2
x2623,Variable_2623,estudio,100
x2624,Variable_2624,vital,2
x2625,Variable_2625,sintoma,1
x2626,Variable_2626,signo,5
x2627,Variable_2627,demografico,0
x2628,Variable_2628,demografico,0
x2629,Variable_2629,signo,5
x2630,Variable_2630,demografico,0
x2631,Variable_2631,sintoma,1
x2632,Variable_2632,vital,2
x2633,Variable_2633,embedding,1
x2634,Variable_2634,vital,2
x2635,Variable_2635,embedding,1
x2636,Variable_2636,embedding,1
x2637,Variable_2637,estudio,100
x2638,Variable_2638,embedding,1
x2639,Variable_2639,demografico,0
x2640,Variable_2640,vital,2
x2641,Variable_2641,sintoma,1
x2642,Variable_2642,signo,5
x2643,Variable_2643,vital,2
x2644,Variable_2644,demografico,0
x2645,Variable_2645,sintoma,1
x2646,Variable_2646,estudio,100
x2647,Variable_2647,sintoma,1
x2648,Variable_2648,vital,2
x2649,Variable_2649,vital,2
x2650,Variable_2650,signo,5
x2651,Variable_2651,embedding,1
x2652,Variable_2652,demografico,0
x2653,Variable_2653,demografico,0
x2654,Variable_2654,sintoma,1
x2655,Variable_2655,estudio,100
x2656,Variable_2656,signo,5
x2657,Variable_2657,demografico,0
x2658,Variable_2658,signo,5
x2659,Variable_2659,demografico,0
x2660,Variable_2660,signo,5
x2661,Variable_2661,signo,5
x2662,Variable_2662,sintoma,1
x2663,Variable_2663,embedding,1
x2664,Variable_2664,demografico,0
x2665,Variable_2665,demografico,0
x2666,Variable_2666,estudio,100
x2667,Variable_2667,sintoma,1
x2668,Variable_2668,estudio,100
x2669,Variable_2669,sintoma,1
x2670,Variable_2670,estudio,100
x2671,Variable_2671,sintoma,1
x2672,Variable_2672,vital,2
x2673,Variable_2673,sintoma,1
x2674,Variable_2674,sintoma,1
x2675,Variable_2675,embedding,1
x2676,Variable_2676,demografico,0
x2677,Variable_2677,sintoma,1
x2678,Variable_2678,demografico,0
x2679,Variable_2679,embedding,1
x2680,Variable_2680,vital,2
x2681,Variable_2681,demografico,0
x2682,Variable_2682,embedding,1
x2683,Variable_2683,sintoma,1
x2684,Variable_2684,vital,2
x2685,Variable_2685,demografico,0
x2686,Variable_2686,sintoma,1
x2687,Variable_2687,sintoma,1
x2688,Variable_2688,estudio,100
x2689,Variable_2689,demografico,0
x2690,Variable_2690,sintoma,1
x2691,Variable_2691,sintoma,1
x2692,Variable_2692,vital,2
x2693,Variable_2693,estudio,100
x2694,Variable_2694,sintoma,1
x2695,Variable_2695,embedding,1
x2696,Variable_2696,embedding,1
x2697,Variable_2697,signo,5
x2698,Variable_2698,embedding,1
x2699,Variable_2699,signo,5
x2700,Variable_2700,estudio,100
x2701,Variable_2701,embedding,1
x2702,Variable_2702,vital,2
x2703,Variable_2703,estudio,100
x2704,Variable_2704,sintoma,1
x2705,Variable_2705,sintoma,1
x2706,Variable_2706,demografico,0
x2707,Variable_2707,signo,5
x2708,Variable_2708,estudio,100
x2709,Variable_2709,vital,2
x2710,Variable_2710,estudio,100
x2711,Variable_2711,sintoma,1
x2712,Variable_2712,estudio,100
x2713,Variable_2713,signo,5
x2714,Variable_2714,vital,2
x2715,Variable_2715,sintoma,1
x2716,Variable_2716,vital,2
x2717,Variable_2717,demografico,0
x2718,Variable_2718,vital,2
x2719,Variable_2719,sintoma,1
x2720,Variable_2720,demografico,0
x2721,Variable_2721,vital,2
x2722,Variable_2722,vital,2
x2723,Variable_2723,vital,2
x2724,Variable_2724,signo,5
x2725,Variable_2725,sintoma,1
x2726,Variable_2726,sintoma,1
x2727,Variable_2727,sintoma,1
x2728,Variable_2728,estudio,100
x2729,Variable_2729,signo,5
x2730,Variable_2730,signo,5
x2731,Variable_2731,vital,2
x2732,Variable_2732,vital,2
x2733,Variable_2733,signo,5
x2734,Variable_2734,signo,5
x2735,Variable_2735,signo,5
x2736,Variable_2736,sintoma,1
x2737,Variable_2737,embedding,1
x2738,Variable_2738,sintoma,1
x2739,Variable_2739,embedding,1
x2740,Variable_2740,demografico,0
x2741,Variable_2741,sintoma,1
x2742,Variable_2742,sintoma,1
x2743,Variable_2743,vital,2
x2744,Variable_2744,sintoma,1
x2745,Variable_2745,estudio,100
x2746,Variable_2746,estudio,100
x2747,Variable_2747,demografico,0
x2748,Variable_2748,demografico,0
x2749,Variable_2749,estudio,100
x2750,Variable_2750,estudio,100
x2751,Variable_2751,vital,2
x2752,Variable_2752,vital,2
x2753,Variable_2753,embedding,1
x2754,Variable_2754,sintoma,1
x2755,Variable_2755,vital,2
x2756,Variable_2756,embedding,1
x2757,Variable_2757,sintoma,1
x2758,Variable_2758,vital,2
x2759,Variable_2759,vital,2
x2760,Variable_2760,vital,2
x2761,Variable_2761,signo,5
x2762,Variable_2762,signo,5
x2763,Variable_2763,signo,5
x2764,Variable_2764,estudio,100
x2765,Variable_2765,embedding,1
x2766,Variable_2766,vital,2
x2767,Variable_2767,sintoma,1
x2768,Variable_2768,embedding,1
x2769,Variable_2769,vital,2
x2770,Variable_2770,embedding,1
x2771,Variable_2771,demografico,0
x2772,Variable_2772,demografico,0
x2773,Variable_2773,vital,2
x2774,Variable_2774,sintoma,1
x2775,Variable_2775,demografico,0
x2776,Variable_2776,embedding,1
x2777,Variable_2777,signo,5
x2778,Variable_2778,demografico,0
x2779,Variable_2779,vital,2
x2780,Variable_2780,estudio,100
x2781,Variable_2781,demografico,0
x2782,Variable_2782,vital,2
x2783,Variable_2783,embedding,1
x2784,Variable_2784,vital,2
x2785,Variable_2785,embedding,1
x2786,Variable_2786,embedding,1
x2787,Variable_2787,sintoma,1
x2788,Variable_2788,demografico,0
x2789,Variable_2789,demografico,0
x2790,Variable_2790,vital,2
x2791,Variable_2791,estudio,100
x2792,Variable_2792,embedding,1
x2793,Variable_2793,sintoma,1
x2794,Variable_2794,estudio,100
x2795,Variable_2795,sintoma,1
x2796,Variable_2796,demografico,0
x2797,Variable_2797,vital,2
x2798,Variable_2798,signo,5
x2799,Variable_2799,demografico,0
x2800,Variable_2800,sintoma,1
x2801,Variable_2801,sintoma,1
x2802,Variable_2802,demografico,0
x2803,Variable_2803,demografico,0
x2804,Variable_2804,signo,5
x2805,Variable_2805,sintoma,1
x2806,Variable_2806,signo,5
x2807,Variable_2807,demografico,0
x2808,Variable_2808,sintoma,1
x2809,Variable_2809,estudio,100
x2810,Variable_2810,estudio,100
x2811,Variable_2811,signo,5
x2812,Variable_2812,vital,2
x2813,Variable_2813,sintoma,1
x2814,Variable_2814,embedding,1
x2815,Variable_2815,demografico,0
x2816,Variable_2816,demografico,0
x2817,Variable_2817,signo,5
x2818,Variable_2818,sintoma,1
x2819,Variable_2819,signo,5
x2820,Variable_2820,embedding,1
x2821,Variable_2821,demografico,0
x2822,Variable_2822,sintoma,1
x2823,Variable_2823,vital,2
x2824,Variable_2824,estudio,100
x2825,Variable_2825,signo,5
x2826,Variable_2826,estudio,100
x2827,Variable_2827,sintoma,1
x2828,Variable_2828,embedding,1
x2829,Variable_2829,demografico,0
x2830,Variable_2830,sintoma,1
x2831,Variable_2831,estudio,100
x2832,Variable_2832,sintoma,1
x2833,Variable_2833,signo,5
x2834,Variable_2834,signo,5
x2835,Variable_2835,signo,5
x2836,Variable_2836,demografico,0
x2837,Variable_2837,signo,5
x2838,Variable_2838,demografico,0
x2839,Variable_2839,demografico,0
x2840,Variable_2840,vital,2
x2841,Variable_2841,embedding,1
x2842,Variable_2842,estudio,100
x2843,Variable_2843,vital,2
x2844,Variable_2844,vital,2
x2845,Variable_2845,vital,2
x2846,Variable_2846,signo,5
x2847,Variable_2847,estudio,100
x2848,Variable_2848,estudio,100
x2849,Variable_2849,embedding,1
x2850,Variable_2850,demografico,0
x2851,Variable_2851,demografico,0
x2852,Variable_2852,embedding,1
x2853,Variable_2853,signo,5
x2854,Variable_2854,vital,2
x2855,Variable_2855,estudio,100
x2856,Variable_2856,embedding,1
x2857,Variable_2857,sintoma,1
x2858,Variable_2858,embedding,1
x2859,Variable_2859,demografico,0
x2860,Variable_2860,embedding,1
x2861,Variable_2861,embedding,1
x2862,Variable_2862,estudio,100
x2863,Variable_2863,signo,5
x2864,Variable_2864,demografico,0
x2865,Variable_2865,signo,5
x2866,Variable_2866,embedding,1
x2867,Variable_2867,signo,5
x2868,Variable_2868,signo,5
x2869,Variable_2869,demografico,0
x2870,Variable_2870,estudio,100
x2871,Variable_2871,embedding,1
x2872,Variable_2872,vital,2
x2873,Variable_2873,vital,2
x2874,Variable_2874,demografico,0
x2875,Variable_2875,vital,2
x2876,Variable_2876,estudio,100
x2877,Variable_2877,sintoma,1
x2878,Variable_2878,signo,5
x2879,Variable_2879,estudio,100
x2880,Variable_2880,vital,2
x2881,Variable_2881,signo,5
x2882,Variable_2882,demografico,0
x2883,Variable_2883,estudio,100
x2884,Variable_2884,signo,5
x2885,Variable_2885,sintoma,1
x2886,Variable_2886,vital,2
x2887,Variable_2887,sintoma,1
x2888,Variable_2888,estudio,100
x2889,Variable_2889,signo,5
x2890,Variable_2890,estudio,100
x2891,Variable_2891,embedding,1
x2892,Variable_2892,demografico,0
x2893,Variable_2893,demografico,0
x2894,Variable_2894,sintoma,1
x2895,Variable_2895,estudio,100
x2896,Variable_2896,estudio,100
x2897,Variable_2897,sintoma,1
x2898,Variable_2898,embedding,1
x2899,Variable_2899,signo,5
x2900,Variable_2900,signo,5
x2901,Variable_2901,sintoma,1
x2902,Variable_2902,demografico,0
x2903,Variable_2903,estudio,100
x2904,Variable_2904,demografico,0
x2905,Variable_2905,demografico,0
x2906,Variable_2906,sintoma,1
x2907,Variable_2907,signo,5
x2908,Variable_2908,vital,2
x2909,Variable_2909,embedding,1
x2910,Variable_2910,estudio,100
x2911,Variable_2911,embedding,1
x2912,Variable_2912,vital,2
x2913,Variable_2913,sintoma,1
x2914,Variable_2914,demografico,0
x2915,Variable_2915,vital,2
x2916,Variable_2916,sintoma,1
x2917,Variable_2917,sintoma,1
x2918,Variable_2918,signo,5
x2919,Variable_2919,sintoma,1
x2920,Variable_2920,embedding,1
x2921,Variable_2921,vital,2
x2922,Variable_2922,vital,2
x2923,Variable_2923,demografico,0
x2924,Variable_2924,vital,2
x2925,Variable_2925,sintoma,1
x2926,Variable_2926,vital,2
x2927,Variable_2927,vital,2
x2928,Variable_2928,demografico,0
x2929,Variable_2929,demografico,0
x2930,Variable_2930,vital,2
x2931,Variable_2931,vital,2
x2932,Variable_2932,estudio,100
x2933,Variable_2933,estudio,100
x2934,Variable_2934,embedding,1
x2935,Variable_2935,vital,2
x2936,Variable_2936,embedding,1
x2937,Variable_2937,embedding,1
x2938,Variable_2938,estudio,100
x2939,Variable_2939,signo,5
x2940,Variable_2940,vital,2
x2941,Variable_2941,signo,5
x2942,Variable_2942,estudio,100
x2943,Variable_2943,signo,5
x2944,Variable_2944,sintoma,1
x2945,Variable_2945,vital,2
x2946,Variable_2946,embedding,1
x2947,Variable_2947,signo,5
x2948,Variable_2948,signo,5
x2949,Variable_2949,signo,5
x2950,Variable_2950,demografico,0
x2951,Variable_2951,demografico,0
x2952,Variable_2952,estudio,100
x2953,Variable_2953,embedding,1
x2954,Variable_2954,demografico,0
x2955,Variable_2955,vital,2
x2956,Variable_2956,demografico,0
x2957,Variable_2957,embedding,1
x2958,Variable_2958,embedding,1
x2959,Variable_2959,vital,2
x2960,Variable_2960,embedding,1
x2961,Variable_2961,estudio,100
x2962,Variable_2962,embedding,1
x2963,Variable_2963,vital,2
x2964,Variable_2964,embedding,1
x2965,Variable_2965,vital,2
x2966,Variable_2966,embedding,1
x2967,Variable_2967,embedding,1
x2968,Variable_2968,sintoma,1
x2969,Variable_2969,embedding,1
x2970,Variable_2970,embedding,1
x2971,Variable_2971,signo,5
x2972,Variable_2972,sintoma,1
x2973,Variable_2973,vital,2
x2974,Variable_2974,estudio,100
x2975,Variable_2975,sintoma,1
x2976,Variable_2976,vital,2
x2977,Variable_2977,estudio,100
x2978,Variable_2978,sintoma,1
x2979,Variable_2979,signo,5
x2980,Variable_2980,demografico,0
x2981,Variable_2981,vital,2
x2982,Variable_2982,sintoma,1
x2983,Variable_2983,signo,5
x2984,Variable_2984,signo,5
x2985,Variable_2985,estudio,100
x2986,Variable_2986,estudio,100
x2987,Variable_2987,embedding,1
x2988,Variable_2988,estudio,100
x2989,Variable_2989,estudio,100
x2990,Variable_2990,vital,2
x2991,Variable_2991,embedding,1
x2992,Variable_2992,vital,2
x2993,Variable_2993,demografico,0
x2994,Variable_2994,estudio,100
x2995,Variable_2995,embedding,1
x2996,Variable_2996,sintoma,1
x2997,Variable_2997,vital,2
x2998,Variable_2998,demografico,0
x2999,Variable_2999,embedding,1
x3000,Variable_3000,signo,5
